"order_id";"cart_size";"num_customizations";"has_food_item";"drink_category_id"
"ORD_00032804";4;6;"False";4
"ORD_00032805";3;3;"False";6
"ORD_00032806";3;2;"True";5
"ORD_00032807";3;1;"True";3
"ORD_00032808";7;5;"False";3
"ORD_00032809";2;2;"False";5
"ORD_00032810";4;2;"False";1
"ORD_00032811";5;6;"True";4
"ORD_00032812";4;0;"False";2
"ORD_00032813";2;0;"False";5
"ORD_00032814";2;1;"False";3
"ORD_00032815";3;2;"True";6
"ORD_00032816";1;1;"False";6
"ORD_00032817";5;1;"False";1
"ORD_00032818";2;0;"False";1
"ORD_00032819";3;0;"False";4
"ORD_00032820";5;3;"False";5
"ORD_00032821";2;2;"True";2
"ORD_00032822";10;2;"False";3
"ORD_00032823";3;1;"False";5
"ORD_00032824";4;2;"False";6
"ORD_00032825";3;0;"True";6
"ORD_00032826";4;3;"False";5
"ORD_00032827";2;3;"False";3
"ORD_00032828";3;3;"False";3
"ORD_00032829";1;3;"True";2
"ORD_00032830";4;3;"True";5
"ORD_00032831";5;1;"False";1
"ORD_00032832";6;3;"False";6
"ORD_00032833";2;3;"True";3
"ORD_00032834";1;0;"False";5
"ORD_00032835";5;6;"True";3
"ORD_00032836";1;0;"True";3
"ORD_00032837";6;4;"False";4
"ORD_00032838";2;1;"True";4
"ORD_00032839";5;2;"False";5
"ORD_00032840";2;1;"True";4
"ORD_00032841";4;1;"True";4
"ORD_00032842";3;1;"False";5
"ORD_00032843";4;1;"False";4
"ORD_00032844";1;1;"False";5
"ORD_00032845";3;1;"True";3
"ORD_00032846";4;4;"False";2
"ORD_00032847";4;2;"False";1
"ORD_00032848";4;4;"True";2
"ORD_00032849";3;1;"True";3
"ORD_00032850";5;0;"False";6
"ORD_00032851";4;3;"True";3
"ORD_00032852";3;2;"False";3
"ORD_00032853";2;3;"True";5
"ORD_00032854";4;8;"True";1
"ORD_00032855";3;2;"False";6
"ORD_00032856";3;0;"False";5
"ORD_00032857";7;1;"False";1
"ORD_00032858";4;2;"False";1
"ORD_00032859";3;3;"False";1
"ORD_00032860";4;3;"True";5
"ORD_00032861";4;2;"False";6
"ORD_00032862";3;1;"False";1
"ORD_00032863";3;3;"False";5
"ORD_00032864";5;3;"True";1
"ORD_00032865";4;3;"False";2
"ORD_00032866";3;0;"True";1
"ORD_00032867";6;3;"False";6
"ORD_00032868";3;0;"False";2
"ORD_00032869";4;3;"False";1
"ORD_00032870";3;4;"False";3
"ORD_00032871";3;2;"False";4
"ORD_00032872";3;0;"False";6
"ORD_00032873";3;0;"False";2
"ORD_00032874";1;0;"False";5
"ORD_00032875";5;3;"True";3
"ORD_00032876";1;2;"False";3
"ORD_00032877";2;1;"True";6
"ORD_00032878";6;2;"False";5
"ORD_00032879";3;1;"False";2
"ORD_00032880";2;0;"True";4
"ORD_00032881";3;1;"False";6
"ORD_00032882";5;1;"False";6
"ORD_00032883";7;3;"False";3
"ORD_00032884";3;3;"False";1
"ORD_00032885";3;2;"False";4
"ORD_00032886";2;2;"True";4
"ORD_00032887";4;3;"False";5
"ORD_00032888";6;4;"False";5
"ORD_00032889";2;1;"True";6
"ORD_00032890";4;3;"True";5
"ORD_00032891";6;2;"False";1
"ORD_00032892";4;1;"True";1
"ORD_00032893";2;1;"False";6
"ORD_00032894";7;1;"False";2
"ORD_00032895";3;1;"False";6
"ORD_00032896";6;1;"False";6
"ORD_00032897";3;4;"False";5
"ORD_00032898";1;2;"True";6
"ORD_00032899";2;4;"False";1
"ORD_00032900";5;2;"False";3
"ORD_00032901";5;2;"False";2
"ORD_00032902";3;2;"False";2
"ORD_00032903";2;1;"False";3
"ORD_00032904";4;3;"False";6
"ORD_00032905";1;3;"True";5
"ORD_00032906";4;1;"False";2
"ORD_00032907";5;2;"False";1
"ORD_00032908";1;0;"False";5
"ORD_00032909";3;0;"False";2
"ORD_00032910";7;1;"False";3
"ORD_00032911";2;0;"True";4
"ORD_00032912";5;1;"True";5
"ORD_00032913";4;3;"True";3
"ORD_00032914";1;1;"False";5
"ORD_00032915";3;3;"True";2
"ORD_00032916";3;1;"True";5
"ORD_00032917";4;1;"False";3
"ORD_00032918";4;1;"False";4
"ORD_00032919";3;2;"True";6
"ORD_00032920";5;2;"False";6
"ORD_00032921";3;0;"False";4
"ORD_00032922";3;2;"False";1
"ORD_00032923";7;1;"True";1
"ORD_00032924";7;4;"True";4
"ORD_00032925";9;3;"True";1
"ORD_00032926";2;4;"False";5
"ORD_00032927";1;1;"False";6
"ORD_00032928";4;5;"True";2
"ORD_00032929";2;1;"False";1
"ORD_00032930";4;5;"False";4
"ORD_00032931";4;3;"True";3
"ORD_00032932";4;1;"False";4
"ORD_00032933";4;1;"False";5
"ORD_00032934";3;1;"False";2
"ORD_00032935";1;1;"False";1
"ORD_00032936";2;1;"False";4
"ORD_00032937";4;1;"False";6
"ORD_00032938";4;0;"True";1
"ORD_00032939";3;1;"True";6
"ORD_00032940";2;2;"True";3
"ORD_00032941";5;2;"False";6
"ORD_00032942";4;2;"False";6
"ORD_00032943";3;0;"False";2
"ORD_00032944";7;4;"True";1
"ORD_00032945";3;1;"True";3
"ORD_00032946";3;2;"False";5
"ORD_00032947";4;6;"True";3
"ORD_00032948";6;1;"True";5
"ORD_00032949";6;5;"True";6
"ORD_00032950";2;0;"True";2
"ORD_00032951";5;0;"True";2
"ORD_00032952";5;0;"False";4
"ORD_00032953";4;1;"True";5
"ORD_00032954";4;1;"False";6
"ORD_00032955";3;1;"False";2
"ORD_00032956";4;2;"True";4
"ORD_00032957";3;4;"False";4
"ORD_00032958";3;2;"False";6
"ORD_00032959";2;1;"True";6
"ORD_00032960";6;2;"True";5
"ORD_00032961";3;1;"False";3
"ORD_00032962";3;3;"True";2
"ORD_00032963";7;5;"False";5
"ORD_00032964";5;0;"True";2
"ORD_00032965";3;5;"False";3
"ORD_00032966";3;1;"False";2
"ORD_00032967";4;2;"False";3
"ORD_00032968";4;1;"False";6
"ORD_00032969";3;3;"False";1
"ORD_00032970";5;2;"False";4
"ORD_00032971";2;4;"True";3
"ORD_00032972";3;2;"False";6
"ORD_00032973";3;1;"True";6
"ORD_00032974";6;4;"True";1
"ORD_00032975";2;1;"False";2
"ORD_00032976";5;0;"False";6
"ORD_00032977";4;3;"True";2
"ORD_00032978";3;1;"True";5
"ORD_00032979";3;3;"False";2
"ORD_00032980";1;0;"False";4
"ORD_00032981";9;3;"False";3
"ORD_00032982";3;2;"True";1
"ORD_00032983";10;5;"True";4
"ORD_00032984";4;1;"False";1
"ORD_00032985";4;3;"False";4
"ORD_00032986";2;1;"False";4
"ORD_00032987";7;1;"False";1
"ORD_00032988";6;1;"False";6
"ORD_00032989";3;0;"False";2
"ORD_00032990";1;3;"True";2
"ORD_00032991";5;2;"False";2
"ORD_00032992";4;0;"False";6
"ORD_00032993";3;4;"True";4
"ORD_00032994";3;3;"False";5
"ORD_00032995";2;1;"True";2
"ORD_00032996";2;3;"False";5
"ORD_00032997";1;2;"False";1
"ORD_00032998";4;2;"False";4
"ORD_00032999";3;2;"False";5
"ORD_00033000";2;3;"False";4
"ORD_00033001";4;1;"False";2
"ORD_00033002";5;1;"False";2
"ORD_00033003";6;1;"True";3
"ORD_00033004";2;0;"True";5
"ORD_00033005";3;1;"True";5
"ORD_00033006";3;3;"False";3
"ORD_00033007";3;3;"False";1
"ORD_00033008";4;0;"False";2
"ORD_00033009";3;0;"False";3
"ORD_00033010";3;1;"True";6
"ORD_00033011";6;0;"False";3
"ORD_00033012";3;2;"True";1
"ORD_00033013";3;0;"False";5
"ORD_00033014";7;3;"False";4
"ORD_00033015";5;1;"True";1
"ORD_00033016";2;2;"True";5
"ORD_00033017";5;3;"False";1
"ORD_00033018";2;1;"False";2
"ORD_00033019";6;1;"False";4
"ORD_00033020";5;4;"False";6
"ORD_00033021";9;4;"True";4
"ORD_00033022";1;2;"True";6
"ORD_00033023";5;3;"False";2
"ORD_00033024";3;4;"False";6
"ORD_00033025";1;0;"False";6
"ORD_00033026";2;4;"False";6
"ORD_00033027";4;3;"False";2
"ORD_00033028";2;3;"True";5
"ORD_00033029";2;3;"False";5
"ORD_00033030";4;2;"False";2
"ORD_00033031";5;3;"False";6
"ORD_00033032";1;1;"False";5
"ORD_00033033";4;2;"False";2
"ORD_00033034";1;1;"False";5
"ORD_00033035";5;2;"True";4
"ORD_00033036";5;1;"False";6
"ORD_00033037";4;0;"False";1
"ORD_00033038";4;0;"True";4
"ORD_00033039";4;2;"False";4
"ORD_00033040";4;2;"False";5
"ORD_00033041";3;2;"False";6
"ORD_00033042";3;1;"False";4
"ORD_00033043";4;4;"True";6
"ORD_00033044";2;2;"False";5
"ORD_00033045";5;2;"True";1
"ORD_00033046";4;3;"True";1
"ORD_00033047";2;2;"True";1
"ORD_00033048";4;2;"True";5
"ORD_00033049";1;0;"False";6
"ORD_00033050";4;1;"False";1
"ORD_00033051";3;2;"False";1
"ORD_00033052";7;4;"False";4
"ORD_00033053";4;2;"False";5
"ORD_00033054";7;2;"False";1
"ORD_00033055";5;1;"False";1
"ORD_00033056";3;0;"False";6
"ORD_00033057";4;5;"False";3
"ORD_00033058";5;1;"True";6
"ORD_00033059";5;1;"False";5
"ORD_00033060";3;2;"False";4
"ORD_00033061";4;2;"False";2
"ORD_00033062";4;1;"False";4
"ORD_00033063";3;0;"False";2
"ORD_00033064";4;1;"True";3
"ORD_00033065";4;3;"False";1
"ORD_00033066";4;2;"False";2
"ORD_00033067";5;2;"False";2
"ORD_00033068";1;1;"False";4
"ORD_00033069";3;1;"True";5
"ORD_00033070";4;1;"True";3
"ORD_00033071";5;4;"False";5
"ORD_00033072";4;1;"False";6
"ORD_00033073";4;3;"True";6
"ORD_00033074";8;2;"True";4
"ORD_00033075";4;4;"False";4
"ORD_00033076";4;2;"True";2
"ORD_00033077";7;0;"False";6
"ORD_00033078";3;5;"False";1
"ORD_00033079";4;2;"False";6
"ORD_00033080";3;0;"False";3
"ORD_00033081";3;1;"True";3
"ORD_00033082";6;2;"False";2
"ORD_00033083";5;0;"False";4
"ORD_00033084";5;4;"False";6
"ORD_00033085";4;1;"False";6
"ORD_00033086";3;0;"True";5
"ORD_00033087";8;1;"True";2
"ORD_00033088";3;1;"False";1
"ORD_00033089";4;2;"False";1
"ORD_00033090";3;5;"False";4
"ORD_00033091";4;3;"False";4
"ORD_00033092";3;3;"False";5
"ORD_00033093";4;0;"True";4
"ORD_00033094";2;1;"False";5
"ORD_00033095";3;7;"False";4
"ORD_00033096";3;1;"False";2
"ORD_00033097";1;0;"True";2
"ORD_00033098";4;3;"False";5
"ORD_00033099";1;0;"False";6
"ORD_00033100";3;4;"False";4
"ORD_00033101";4;0;"False";5
"ORD_00033102";5;2;"True";4
"ORD_00033103";8;0;"False";2
"ORD_00033104";3;6;"True";5
"ORD_00033105";4;1;"False";2
"ORD_00033106";2;1;"True";3
"ORD_00033107";5;1;"True";4
"ORD_00033108";4;0;"False";6
"ORD_00033109";3;3;"True";4
"ORD_00033110";6;5;"True";3
"ORD_00033111";3;4;"False";3
"ORD_00033112";4;4;"False";3
"ORD_00033113";4;1;"False";6
"ORD_00033114";2;1;"False";2
"ORD_00033115";5;7;"True";5
"ORD_00033116";4;3;"True";4
"ORD_00033117";4;2;"False";1
"ORD_00033118";5;1;"False";1
"ORD_00033119";6;4;"True";4
"ORD_00033120";6;2;"False";2
"ORD_00033121";4;3;"True";4
"ORD_00033122";2;2;"False";5
"ORD_00033123";2;1;"False";5
"ORD_00033124";4;0;"False";3
"ORD_00033125";5;1;"True";2
"ORD_00033126";4;3;"False";3
"ORD_00033127";4;2;"False";6
"ORD_00033128";3;0;"False";4
"ORD_00033129";7;4;"False";6
"ORD_00033130";4;1;"True";2
"ORD_00033131";2;1;"True";1
"ORD_00033132";3;6;"False";5
"ORD_00033133";4;0;"False";4
"ORD_00033134";3;2;"False";4
"ORD_00033135";5;0;"False";5
"ORD_00033136";4;2;"False";4
"ORD_00033137";4;3;"True";5
"ORD_00033138";4;3;"True";2
"ORD_00033139";4;3;"False";5
"ORD_00033140";4;5;"False";1
"ORD_00033141";4;4;"True";5
"ORD_00033142";2;2;"False";5
"ORD_00033143";3;3;"False";3
"ORD_00033144";6;1;"False";6
"ORD_00033145";4;0;"True";5
"ORD_00033146";3;1;"False";3
"ORD_00033147";4;3;"False";2
"ORD_00033148";5;0;"False";4
"ORD_00033149";1;1;"False";2
"ORD_00033150";3;1;"False";3
"ORD_00033151";2;4;"True";6
"ORD_00033152";4;0;"False";6
"ORD_00033153";5;0;"False";3
"ORD_00033154";2;2;"True";2
"ORD_00033155";6;0;"True";5
"ORD_00033156";2;2;"False";2
"ORD_00033157";4;1;"True";5
"ORD_00033158";4;1;"True";6
"ORD_00033159";6;3;"True";4
"ORD_00033160";2;6;"True";3
"ORD_00033161";4;1;"True";1
"ORD_00033162";4;0;"False";4
"ORD_00033163";8;2;"True";5
"ORD_00033164";2;2;"False";1
"ORD_00033165";6;2;"False";2
"ORD_00033166";2;1;"True";6
"ORD_00033167";3;5;"False";2
"ORD_00033168";10;4;"False";5
"ORD_00033169";10;3;"False";1
"ORD_00033170";2;3;"False";5
"ORD_00033171";5;1;"False";2
"ORD_00033172";2;2;"True";2
"ORD_00033173";6;2;"True";2
"ORD_00033174";2;0;"False";1
"ORD_00033175";4;0;"False";1
"ORD_00033176";2;2;"True";3
"ORD_00033177";6;2;"False";3
"ORD_00033178";4;1;"True";6
"ORD_00033179";3;1;"False";3
"ORD_00033180";5;1;"False";3
"ORD_00033181";4;6;"False";4
"ORD_00033182";5;2;"True";5
"ORD_00033183";4;3;"False";1
"ORD_00033184";5;1;"False";4
"ORD_00033185";5;2;"True";4
"ORD_00033186";4;4;"False";3
"ORD_00033187";1;0;"False";4
"ORD_00033188";5;1;"True";6
"ORD_00033189";3;1;"True";1
"ORD_00033190";5;2;"True";2
"ORD_00033191";7;2;"False";5
"ORD_00033192";2;4;"True";4
"ORD_00033193";2;1;"True";2
"ORD_00033194";3;2;"False";2
"ORD_00033195";6;3;"False";6
"ORD_00033196";7;2;"True";2
"ORD_00033197";4;2;"False";6
"ORD_00033198";3;2;"False";2
"ORD_00033199";4;4;"False";2
"ORD_00033200";9;4;"False";6
"ORD_00033201";3;4;"True";1
"ORD_00033202";3;3;"False";4
"ORD_00033203";3;1;"False";6
"ORD_00033204";2;1;"False";3
"ORD_00033205";6;0;"False";3
"ORD_00033206";3;3;"False";5
"ORD_00033207";1;2;"False";6
"ORD_00033208";10;2;"False";2
"ORD_00033209";4;1;"True";3
"ORD_00033210";2;1;"False";3
"ORD_00033211";5;1;"False";4
"ORD_00033212";4;5;"False";6
"ORD_00033213";3;1;"True";2
"ORD_00033214";1;1;"False";4
"ORD_00033215";4;1;"False";2
"ORD_00033216";6;1;"True";4
"ORD_00033217";2;0;"False";4
"ORD_00033218";7;2;"False";3
"ORD_00033219";1;1;"False";3
"ORD_00033220";4;1;"True";3
"ORD_00033221";2;2;"True";3
"ORD_00033222";5;1;"True";1
"ORD_00033223";2;1;"False";3
"ORD_00033224";2;3;"True";6
"ORD_00033225";5;1;"True";3
"ORD_00033226";5;1;"False";6
"ORD_00033227";2;1;"False";2
"ORD_00033228";3;3;"False";1
"ORD_00033229";6;3;"False";6
"ORD_00033230";3;1;"True";6
"ORD_00033231";4;1;"False";4
"ORD_00033232";2;1;"False";6
"ORD_00033233";3;1;"False";3
"ORD_00033234";5;2;"False";3
"ORD_00033235";3;4;"False";5
"ORD_00033236";2;0;"False";3
"ORD_00033237";5;3;"True";5
"ORD_00033238";3;2;"True";6
"ORD_00033239";3;4;"False";6
"ORD_00033240";2;1;"False";5
"ORD_00033241";2;2;"True";6
"ORD_00033242";4;2;"False";4
"ORD_00033243";5;1;"False";1
"ORD_00033244";4;1;"True";1
"ORD_00033245";2;3;"True";2
"ORD_00033246";3;2;"False";1
"ORD_00033247";5;1;"False";5
"ORD_00033248";1;2;"False";5
"ORD_00033249";4;0;"True";4
"ORD_00033250";4;1;"False";5
"ORD_00033251";2;0;"True";4
"ORD_00033252";5;5;"True";1
"ORD_00033253";7;1;"True";1
"ORD_00033254";3;3;"False";4
"ORD_00033255";8;2;"True";3
"ORD_00033256";4;0;"False";6
"ORD_00033257";4;3;"False";1
"ORD_00033258";4;3;"True";5
"ORD_00033259";3;2;"True";1
"ORD_00033260";5;1;"True";3
"ORD_00033261";1;0;"False";3
"ORD_00033262";3;4;"False";5
"ORD_00033263";2;0;"False";1
"ORD_00033264";1;3;"False";2
"ORD_00033265";1;1;"False";2
"ORD_00033266";5;3;"True";2
"ORD_00033267";2;0;"False";3
"ORD_00033268";3;2;"True";5
"ORD_00033269";3;1;"False";1
"ORD_00033270";4;2;"False";5
"ORD_00033271";3;2;"True";5
"ORD_00033272";4;3;"True";3
"ORD_00033273";5;2;"False";4
"ORD_00033274";2;2;"False";3
"ORD_00033275";2;2;"False";2
"ORD_00033276";3;4;"False";3
"ORD_00033277";2;1;"True";5
"ORD_00033278";1;1;"False";5
"ORD_00033279";3;3;"True";5
"ORD_00033280";3;1;"False";6
"ORD_00033281";2;2;"False";6
"ORD_00033282";2;1;"False";4
"ORD_00033283";3;0;"False";3
"ORD_00033284";5;1;"False";6
"ORD_00033285";2;2;"False";6
"ORD_00033286";4;1;"True";3
"ORD_00033287";3;1;"False";6
"ORD_00033288";2;4;"True";5
"ORD_00033289";4;3;"True";4
"ORD_00033290";5;6;"False";6
"ORD_00033291";2;1;"False";6
"ORD_00033292";6;2;"False";4
"ORD_00033293";2;1;"True";5
"ORD_00033294";4;4;"False";6
"ORD_00033295";3;0;"False";2
"ORD_00033296";1;1;"False";3
"ORD_00033297";3;1;"False";2
"ORD_00033298";10;1;"True";1
"ORD_00033299";4;1;"False";3
"ORD_00033300";2;2;"False";1
"ORD_00033301";4;3;"True";6
"ORD_00033302";4;1;"False";1
"ORD_00033303";3;4;"False";2
"ORD_00033304";1;3;"False";6
"ORD_00033305";2;4;"False";6
"ORD_00033306";4;3;"False";2
"ORD_00033307";2;1;"False";4
"ORD_00033308";3;1;"False";1
"ORD_00033309";2;4;"True";3
"ORD_00033310";5;3;"False";3
"ORD_00033311";4;2;"False";2
"ORD_00033312";3;0;"False";1
"ORD_00033313";3;4;"False";2
"ORD_00033314";6;2;"False";2
"ORD_00033315";6;5;"False";6
"ORD_00033316";2;1;"True";2
"ORD_00033317";5;4;"False";6
"ORD_00033318";1;2;"False";3
"ORD_00033319";3;2;"True";5
"ORD_00033320";7;4;"False";3
"ORD_00033321";3;1;"False";1
"ORD_00033322";3;5;"False";6
"ORD_00033323";3;3;"True";1
"ORD_00033324";3;2;"False";5
"ORD_00033325";3;4;"True";2
"ORD_00033326";3;4;"True";3
"ORD_00033327";3;4;"True";4
"ORD_00033328";4;0;"False";1
"ORD_00033329";6;1;"False";5
"ORD_00033330";3;2;"True";6
"ORD_00033331";4;4;"False";6
"ORD_00033332";6;3;"True";1
"ORD_00033333";2;2;"False";5
"ORD_00033334";3;5;"True";3
"ORD_00033335";4;2;"False";4
"ORD_00033336";5;0;"False";5
"ORD_00033337";3;2;"False";4
"ORD_00033338";4;7;"True";4
"ORD_00033339";7;4;"False";2
"ORD_00033340";3;0;"False";3
"ORD_00033341";3;2;"False";3
"ORD_00033342";4;2;"True";6
"ORD_00033343";3;2;"False";6
"ORD_00033344";4;2;"False";1
"ORD_00033345";5;3;"False";3
"ORD_00033346";3;2;"True";1
"ORD_00033347";4;3;"False";4
"ORD_00033348";3;0;"True";3
"ORD_00033349";8;1;"True";6
"ORD_00033350";4;2;"True";4
"ORD_00033351";5;6;"False";6
"ORD_00033352";4;2;"False";1
"ORD_00033353";4;3;"True";3
"ORD_00033354";2;0;"True";3
"ORD_00033355";3;3;"False";6
"ORD_00033356";2;4;"False";4
"ORD_00033357";3;0;"True";1
"ORD_00033358";4;4;"False";1
"ORD_00033359";3;3;"False";1
"ORD_00033360";2;3;"False";1
"ORD_00033361";3;0;"True";6
"ORD_00033362";3;5;"False";3
"ORD_00033363";6;0;"True";2
"ORD_00033364";6;1;"True";4
"ORD_00033365";4;2;"True";1
"ORD_00033366";3;5;"True";4
"ORD_00033367";4;0;"False";6
"ORD_00033368";4;1;"False";2
"ORD_00033369";4;4;"False";1
"ORD_00033370";3;3;"False";5
"ORD_00033371";2;1;"True";6
"ORD_00033372";2;2;"False";5
"ORD_00033373";6;1;"False";5
"ORD_00033374";2;2;"False";2
"ORD_00033375";2;3;"False";4
"ORD_00033376";2;0;"False";5
"ORD_00033377";2;2;"True";4
"ORD_00033378";2;0;"True";4
"ORD_00033379";2;0;"False";1
"ORD_00033380";1;2;"True";1
"ORD_00033381";5;4;"True";1
"ORD_00033382";4;2;"False";1
"ORD_00033383";3;2;"True";2
"ORD_00033384";4;1;"True";2
"ORD_00033385";8;1;"False";3
"ORD_00033386";2;4;"False";5
"ORD_00033387";1;0;"False";3
"ORD_00033388";4;1;"False";1
"ORD_00033389";3;1;"False";5
"ORD_00033390";5;3;"False";2
"ORD_00033391";1;2;"True";1
"ORD_00033392";2;3;"True";4
"ORD_00033393";5;3;"True";6
"ORD_00033394";1;4;"False";2
"ORD_00033395";4;2;"False";6
"ORD_00033396";2;1;"False";2
"ORD_00033397";2;2;"False";6
"ORD_00033398";3;2;"False";2
"ORD_00033399";2;1;"True";5
"ORD_00033400";5;3;"False";4
"ORD_00033401";3;1;"False";1
"ORD_00033402";4;2;"True";5
"ORD_00033403";6;4;"False";1
"ORD_00033404";2;0;"False";4
"ORD_00033405";5;1;"False";5
"ORD_00033406";4;4;"False";1
"ORD_00033407";2;0;"True";5
"ORD_00033408";4;3;"False";2
"ORD_00033409";4;0;"False";5
"ORD_00033410";2;3;"True";4
"ORD_00033411";4;1;"False";5
"ORD_00033412";5;1;"False";2
"ORD_00033413";3;1;"False";1
"ORD_00033414";3;2;"False";2
"ORD_00033415";3;0;"False";2
"ORD_00033416";3;1;"False";4
"ORD_00033417";5;1;"False";1
"ORD_00033418";4;1;"True";6
"ORD_00033419";8;4;"False";6
"ORD_00033420";5;0;"False";1
"ORD_00033421";8;2;"False";4
"ORD_00033422";3;3;"True";3
"ORD_00033423";2;2;"False";1
"ORD_00033424";2;2;"False";6
"ORD_00033425";3;2;"False";1
"ORD_00033426";8;4;"False";6
"ORD_00033427";3;2;"True";2
"ORD_00033428";9;5;"True";4
"ORD_00033429";3;2;"False";2
"ORD_00033430";4;0;"False";4
"ORD_00033431";2;3;"True";3
"ORD_00033432";4;2;"False";6
"ORD_00033433";3;1;"True";3
"ORD_00033434";1;3;"False";6
"ORD_00033435";2;1;"False";2
"ORD_00033436";4;2;"False";1
"ORD_00033437";5;3;"True";4
"ORD_00033438";8;4;"False";2
"ORD_00033439";6;4;"False";4
"ORD_00033440";1;1;"True";1
"ORD_00033441";5;1;"False";3
"ORD_00033442";3;0;"True";1
"ORD_00033443";4;3;"False";1
"ORD_00033444";4;0;"True";3
"ORD_00033445";4;1;"False";6
"ORD_00033446";6;0;"False";5
"ORD_00033447";5;3;"False";2
"ORD_00033448";3;0;"False";3
"ORD_00033449";4;3;"True";4
"ORD_00033450";5;0;"False";4
"ORD_00033451";3;0;"True";6
"ORD_00033452";6;2;"False";3
"ORD_00033453";4;3;"True";1
"ORD_00033454";3;2;"True";6
"ORD_00033455";1;1;"True";5
"ORD_00033456";2;1;"False";6
"ORD_00033457";2;2;"False";3
"ORD_00033458";7;0;"False";4
"ORD_00033459";4;0;"True";3
"ORD_00033460";3;1;"True";1
"ORD_00033461";8;3;"False";3
"ORD_00033462";5;5;"True";3
"ORD_00033463";2;0;"True";5
"ORD_00033464";2;1;"False";5
"ORD_00033465";2;4;"False";5
"ORD_00033466";7;0;"True";3
"ORD_00033467";3;1;"True";5
"ORD_00033468";3;1;"True";4
"ORD_00033469";6;2;"True";2
"ORD_00033470";7;1;"True";4
"ORD_00033471";2;4;"True";6
"ORD_00033472";3;1;"False";3
"ORD_00033473";5;1;"True";2
"ORD_00033474";3;3;"True";2
"ORD_00033475";4;2;"False";3
"ORD_00033476";3;0;"False";3
"ORD_00033477";4;2;"False";2
"ORD_00033478";5;1;"False";6
"ORD_00033479";6;2;"True";1
"ORD_00033480";6;5;"False";1
"ORD_00033481";3;2;"False";5
"ORD_00033482";5;8;"False";4
"ORD_00033483";5;0;"False";5
"ORD_00033484";3;2;"False";3
"ORD_00033485";5;1;"True";5
"ORD_00033486";4;1;"True";2
"ORD_00033487";4;2;"True";5
"ORD_00033488";4;0;"False";3
"ORD_00033489";4;3;"False";1
"ORD_00033490";3;3;"False";2
"ORD_00033491";2;0;"True";3
"ORD_00033492";9;1;"False";2
"ORD_00033493";4;1;"False";4
"ORD_00033494";5;3;"True";6
"ORD_00033495";5;2;"False";5
"ORD_00033496";3;2;"False";1
"ORD_00033497";5;1;"True";2
"ORD_00033498";5;1;"True";3
"ORD_00033499";4;1;"False";5
"ORD_00033500";5;2;"False";2
"ORD_00033501";4;0;"False";4
"ORD_00033502";4;3;"True";6
"ORD_00033503";3;1;"True";1
"ORD_00033504";2;2;"True";5
"ORD_00033505";4;2;"False";6
"ORD_00033506";6;5;"False";6
"ORD_00033507";3;3;"False";6
"ORD_00033508";3;2;"False";1
"ORD_00033509";2;0;"False";4
"ORD_00033510";4;3;"False";3
"ORD_00033511";3;4;"False";3
"ORD_00033512";5;2;"False";4
"ORD_00033513";1;2;"False";6
"ORD_00033514";1;2;"False";4
"ORD_00033515";5;3;"False";6
"ORD_00033516";10;4;"False";1
"ORD_00033517";4;1;"True";2
"ORD_00033518";4;0;"True";4
"ORD_00033519";8;2;"True";1
"ORD_00033520";3;2;"True";5
"ORD_00033521";6;1;"False";4
"ORD_00033522";2;0;"True";4
"ORD_00033523";5;2;"False";3
"ORD_00033524";3;2;"False";6
"ORD_00033525";6;1;"False";3
"ORD_00033526";3;0;"False";3
"ORD_00033527";3;2;"False";2
"ORD_00033528";3;4;"False";6
"ORD_00033529";7;3;"False";6
"ORD_00033530";5;2;"False";2
"ORD_00033531";4;3;"True";2
"ORD_00033532";3;1;"True";1
"ORD_00033533";2;2;"False";6
"ORD_00033534";4;3;"False";1
"ORD_00033535";5;0;"True";6
"ORD_00033536";5;1;"False";3
"ORD_00033537";3;1;"False";2
"ORD_00033538";4;1;"True";1
"ORD_00033539";5;0;"True";6
"ORD_00033540";3;2;"False";5
"ORD_00033541";5;1;"True";1
"ORD_00033542";4;5;"True";2
"ORD_00033543";3;5;"False";6
"ORD_00033544";4;2;"False";6
"ORD_00033545";2;1;"False";2
"ORD_00033546";5;1;"False";5
"ORD_00033547";3;2;"True";3
"ORD_00033548";2;3;"False";5
"ORD_00033549";4;3;"False";2
"ORD_00033550";5;0;"False";1
"ORD_00033551";4;6;"False";1
"ORD_00033552";2;2;"False";5
"ORD_00033553";4;2;"False";4
"ORD_00033554";3;2;"True";6
"ORD_00033555";1;3;"False";5
"ORD_00033556";5;0;"False";6
"ORD_00033557";5;2;"False";2
"ORD_00033558";4;2;"False";5
"ORD_00033559";3;3;"False";2
"ORD_00033560";1;3;"True";1
"ORD_00033561";3;3;"True";6
"ORD_00033562";4;3;"False";6
"ORD_00033563";3;3;"True";3
"ORD_00033564";3;2;"True";4
"ORD_00033565";5;2;"True";1
"ORD_00033566";3;1;"True";5
"ORD_00033567";1;1;"True";1
"ORD_00033568";3;3;"False";6
"ORD_00033569";5;3;"True";3
"ORD_00033570";3;1;"False";3
"ORD_00033571";2;1;"False";1
"ORD_00033572";3;0;"False";6
"ORD_00033573";3;3;"False";2
"ORD_00033574";2;2;"False";6
"ORD_00033575";2;2;"True";2
"ORD_00033576";1;2;"False";5
"ORD_00033577";3;2;"False";3
"ORD_00033578";3;1;"False";3
